location,description,secs,category,CDNumber,CDName,tracknum,clusterLabel,clusterName,FrequencyCutoff,FrequencyCutoff90,FrequencyCutoff95,FrequencyCutoff99
07022102.wav,Domestic clock striking three o'clock. (Domestic clock with heavy double-strike mechanism.),19,,EC48J,Domestic Clock: Double-Strike (Heavy Mechanism),6,3.0,clock,2670.1171875,1765.72265625,1851.85546875,2670.1171875
07032153.wav,Christ's College clock striking eight o'clock.,37,,EC212C,"Christ’S College Clock, Cambridge",8,3.0,clock,4651.171875,2282.51953125,2325.5859375,4651.171875
07032154.wav,Christ's College clock striking nine o'clock.,39,,EC212C,"Christ’S College Clock, Cambridge",9,3.0,clock,4651.171875,2282.51953125,2325.5859375,4651.171875
07032143.wav,Christ's College clock striking half past the hour.,13,,EC212B,Cambridge,3,3.0,clock,5038.76953125,1937.98828125,3100.78125,5038.76953125
07002212.wav,"Outdoor clock striking, chimes & 2 o'clock  SS. Peter & Paul ",45,,EC105Q,Outdoor Clock,5,3.0,clock,2885.44921875,1550.390625,2024.12109375,2885.44921875
07002245.wav,Osterley House Clock striking 7 o'clock,23,,EC105T,Osterley House Clock,7,3.0,clock,4737.3046875,3832.91015625,3832.91015625,4737.3046875
07002210.wav,"Outdoor clock striking, three-quarters - SS. Peter & Paul ",37,,EC105Q,Outdoor Clock,3,3.0,clock,2885.44921875,1421.19140625,2239.453125,2885.44921875
07022015.wav,Domestic clock striking twelve o'clock. (Domestic clock with single-strike mechanism.),38,,EC48B,Domestic Clock,3,3.0,clock,1765.72265625,645.99609375,775.1953125,1765.72265625
07022016.wav,Domestic clock striking one o'clock. (Domestic clock with single-strike mechanism.),13,,EC48B,Domestic Clock,4,3.0,clock,1205.859375,645.99609375,775.1953125,1205.859375
07022017.wav,Domestic clock striking two o'clock. (Domestic clock with single-strike mechanism.),16,,EC48B,Domestic Clock,5,3.0,clock,1205.859375,645.99609375,775.1953125,1205.859375
07022018.wav,Domestic clock striking three o'clock. (Domestic clock with single-strike mechanism.),16,,EC48B,Domestic Clock,6,3.0,clock,1205.859375,645.99609375,775.1953125,1205.859375
07022019.wav,Domestic clock striking four o'clock. (Domestic clock with single-strike mechanism.),20,,EC48B,Domestic Clock,7,3.0,clock,1205.859375,645.99609375,775.1953125,1205.859375
07022020.wav,Domestic clock striking five o'clock. (Domestic clock with single-strike mechanism.),22,,EC48B,Domestic Clock,8,3.0,clock,1464.2578125,645.99609375,775.1953125,1464.2578125
07022021.wav,Domestic clock striking six o'clock. (Domestic clock with single-strike mechanism.),24,,EC48B,Domestic Clock,9,3.0,clock,1291.9921875,645.99609375,775.1953125,1291.9921875
07022022.wav,Domestic clock striking seven o'clock. (Domestic clock with single-strike mechanism.),26,,EC48B,Domestic Clock,10,3.0,clock,1205.859375,645.99609375,775.1953125,1205.859375
07022023.wav,Domestic clock striking eight o'clock. (Domestic clock with single-strike mechanism.),28,,EC48B,Domestic Clock,11,3.0,clock,1636.5234375,645.99609375,775.1953125,1636.5234375
07022024.wav,Domestic clock striking nine o'clock. (Domestic clock with single-strike mechanism.),30,,EC48B,Domestic Clock,12,3.0,clock,1636.5234375,645.99609375,775.1953125,1636.5234375
07022025.wav,Domestic clock striking ten o'clock. (Domestic clock with bell.),20,,EC48C,Domestic Clock (Bell),1,3.0,clock,9043.9453125,7235.15625,8656.34765625,9043.9453125
07022026.wav,Domestic clock striking eleven o'clock. (Domestic clock with bell.),21,,EC48C,Domestic Clock (Bell),2,3.0,clock,9043.9453125,7192.08984375,8225.68359375,9043.9453125
07016042.wav,Queens College clock striking nine o'clock.,46,,EC36E,"University Of St. Mary The Virgin Church Clock, Oxford",1,3.0,clock,2627.05078125,1378.125,1421.19140625,2627.05078125
07016043.wav,Queens College clock striking ten o'clock.,51,,EC36E,"University Of St. Mary The Virgin Church Clock, Oxford",2,3.0,clock,2583.984375,1378.125,1421.19140625,2583.984375
07022027.wav,Domestic clock striking twelve o'clock. (Domestic clock with bell.),23,,EC48C,Domestic Clock (Bell),3,3.0,clock,9259.27734375,7751.953125,8914.74609375,9259.27734375
07016044.wav,Queens College clock striking eleven o'clock.,52,,EC36E,"University Of St. Mary The Virgin Church Clock, Oxford",3,3.0,clock,2583.984375,1378.125,1421.19140625,2583.984375
07016045.wav,Queens College clock striking twelve o'clock.,56,,EC36E,"University Of St. Mary The Virgin Church Clock, Oxford",4,3.0,clock,2583.984375,1378.125,1421.19140625,2583.984375
07022014.wav,Domestic clock striking eleven o'clock. (Domestic clock with single-strike mechanism.),35,,EC48B,Domestic Clock,2,3.0,clock,1765.72265625,645.99609375,775.1953125,1765.72265625
07016046.wav,"Clock of the University Church of St Mary the Virgin, Oxford striking quarter past the hour.",12,,EC36E,"University Of St. Mary The Virgin Church Clock, Oxford",5,3.0,clock,3229.98046875,1033.59375,2024.12109375,3229.98046875
07022013.wav,Domestic clock striking ten o'clock. (Domestic clock with single-strike mechanism.),33,,EC48B,Domestic Clock,1,3.0,clock,1464.2578125,645.99609375,775.1953125,1464.2578125
07022011.wav,Domestic clock striking eight o'clock. (Domestic clock with double-strike mechanism.),32,,EC48A,Domestic Clock: Double-Strike,11,3.0,clock,2971.58203125,1851.85546875,1894.921875,2971.58203125
07042236.wav,Domestic chiming clock striking 3 o'clock.,44,,ECD003,Household,6,3.0,clock,11240.33203125,9862.20703125,11197.265625,11240.33203125
07042235.wav,Domestic chiming clock striking 1 o'clock.,39,,ECD003,Household,5,3.0,clock,11197.265625,5124.90234375,9560.7421875,11197.265625
07042234.wav,Domestic chiming clock striking 12 o'clock.,53,,ECD003,Household,4,3.0,clock,11240.33203125,9216.2109375,11197.265625,11240.33203125
07042233.wav,Domestic chiming clock striking quarter to the hour.,34,,ECD003,Household,3,3.0,clock,11240.33203125,9560.7421875,11154.19921875,11240.33203125
07042232.wav,Domestic chiming clock striking half past the hour.,30,,ECD003,Household,2,3.0,clock,11240.33203125,9259.27734375,9603.80859375,11240.33203125
07042231.wav,Domestic chiming clock striking quarter past the hour.,30,,ECD003,Household,1,3.0,clock,13522.8515625,8182.6171875,9603.80859375,13522.8515625
07002211.wav,"Outdoor clock striking, chimes & 1 o'clock  SS. Peter & Paul ",39,,EC105Q,Outdoor Clock,4,3.0,clock,2928.515625,1765.72265625,2282.51953125,2928.515625
07022001.wav,Domestic clock striking ten o'clock. (Domestic clock with double-strike mechanism.),37,,EC48A,Domestic Clock: Double-Strike,1,3.0,clock,2627.05078125,1765.72265625,1894.921875,2627.05078125
07022002.wav,Domestic clock striking eleven o'clock. (Domestic clock with double-strike mechanism.),40,,EC48A,Domestic Clock: Double-Strike,2,3.0,clock,2583.984375,1765.72265625,1894.921875,2583.984375
07022003.wav,Domestic clock striking twelve o'clock. (Domestic clock with double-strike mechanism.),43,,EC48A,Domestic Clock: Double-Strike,3,3.0,clock,2627.05078125,1765.72265625,1894.921875,2627.05078125
07022004.wav,Domestic clock striking one o'clock. (Domestic clock with double-strike mechanism.),15,,EC48A,Domestic Clock: Double-Strike,4,3.0,clock,3100.78125,1593.45703125,1894.921875,3100.78125
07022005.wav,Domestic clock striking two o'clock. (Domestic clock with double-strike mechanism.),18,,EC48A,Domestic Clock: Double-Strike,5,3.0,clock,2627.05078125,1851.85546875,1894.921875,2627.05078125
07022006.wav,Domestic clock striking three o'clock. (Domestic clock with double-strike mechanism.),20,,EC48A,Domestic Clock: Double-Strike,6,3.0,clock,3057.71484375,1765.72265625,1894.921875,3057.71484375
07022007.wav,Domestic clock striking four o'clock. (Domestic clock with double-strike mechanism.),23,,EC48A,Domestic Clock: Double-Strike,7,3.0,clock,3057.71484375,1722.65625,1894.921875,3057.71484375
07022008.wav,Domestic clock striking five o'clock. (Domestic clock with double-strike mechanism.),27,,EC48A,Domestic Clock: Double-Strike,8,3.0,clock,2928.515625,1722.65625,1894.921875,2928.515625
07022009.wav,Domestic clock striking six o'clock. (Domestic clock with double-strike mechanism.),37,,EC48A,Domestic Clock: Double-Strike,9,3.0,clock,2670.1171875,1765.72265625,1894.921875,2670.1171875
07022010.wav,Domestic clock striking seven o'clock. (Domestic clock with double-strike mechanism.),30,,EC48A,Domestic Clock: Double-Strike,10,3.0,clock,2756.25,1808.7890625,1894.921875,2756.25
07022012.wav,Domestic clock striking nine o'clock. (Domestic clock with double-strike mechanism.),35,,EC48A,Domestic Clock: Double-Strike,12,3.0,clock,2670.1171875,1851.85546875,1894.921875,2670.1171875
07042237.wav,Domestic chiming clock striking 6 o'clock.,47,,ECD003,Household,7,3.0,clock,11240.33203125,9216.2109375,11154.19921875,11240.33203125
07016047.wav,"Clock of the University Church of St Mary the Virgin, Oxford striking half past the hour.",17,,EC36E,"University Of St. Mary The Virgin Church Clock, Oxford",6,3.0,clock,2799.31640625,1033.59375,1851.85546875,2799.31640625
07016049.wav,"Clock of the University Church of St Mary the Virgin, Oxford striking one o'clock.",30,,EC36E,"University Of St. Mary The Virgin Church Clock, Oxford",8,3.0,clock,2627.05078125,1205.859375,1894.921875,2627.05078125
07016064.wav,Trinity College clock striking one o'clock.,18,,EC36G,"Trinity College Clock, Oxford",4,3.0,clock,4651.171875,2497.8515625,2928.515625,4651.171875
07016065.wav,Trinity College clock striking two o'clock.,20,,EC36G,"Trinity College Clock, Oxford",5,3.0,clock,4694.23828125,2497.8515625,2928.515625,4694.23828125
07016066.wav,Trinity College clock striking three o'clock.,23,,EC36G,"Trinity College Clock, Oxford",6,3.0,clock,4694.23828125,2540.91796875,2928.515625,4694.23828125
07016067.wav,Trinity College clock striking four o'clock.,24,,EC36G,"Trinity College Clock, Oxford",7,3.0,clock,4694.23828125,2885.44921875,2928.515625,4694.23828125
07016068.wav,Trinity College clock striking five o'clock.,26,,EC36G,"Trinity College Clock, Oxford",8,3.0,clock,4694.23828125,2885.44921875,2928.515625,4694.23828125
07016069.wav,Trinity College clock striking six o'clock.,28,,EC36G,"Trinity College Clock, Oxford",9,3.0,clock,4694.23828125,2885.44921875,2928.515625,4694.23828125
07016070.wav,Trinity College clock striking seven o'clock.,30,,EC36G,"Trinity College Clock, Oxford",10,3.0,clock,4694.23828125,2928.515625,2928.515625,4694.23828125
07016071.wav,Trinity College clock striking eight o'clock.,33,,EC36G,"Trinity College Clock, Oxford",11,3.0,clock,4694.23828125,2928.515625,2928.515625,4694.23828125
07016072.wav,Trinity College clock striking nine o'clock.,35,,EC36H,Oxford College Clocks Ticking,1,3.0,clock,4694.23828125,2928.515625,2928.515625,4694.23828125
07022036.wav,Domestic clock striking nine o'clock. (Domestic clock with bell.),19,,EC48C,Domestic Clock (Bell),12,3.0,clock,9043.9453125,7192.08984375,8785.546875,9043.9453125
07016073.wav,Trinity College clock striking ten o'clock.,36,,EC36H,Oxford College Clocks Ticking,2,3.0,clock,4694.23828125,2928.515625,2971.58203125,4694.23828125
07016074.wav,Trinity College clock striking eleven o'clock.,38,,EC36H,Oxford College Clocks Ticking,3,3.0,clock,4694.23828125,2928.515625,2928.515625,4694.23828125
07016075.wav,Trinity College clock striking twelve o'clock.,40,,EC36H,Oxford College Clocks Ticking,4,3.0,clock,4694.23828125,2928.515625,2971.58203125,4694.23828125
07016076.wav,Trinity College clock ticking.,184,,EC36H,Oxford College Clocks Ticking,5,3.0,clock,9087.01171875,3746.77734375,4435.83984375,9087.01171875
07016077.wav,Oriel College clock ticking.,166,,EC36H,Oxford College Clocks Ticking,6,3.0,clock,2842.3828125,689.0625,947.4609375,2842.3828125
07016078.wav,Oriel College clock striking ten o'clock.,24,,EC36J,"Oriel College Clock, Oxford",1,3.0,clock,3359.1796875,1033.59375,1076.66015625,3359.1796875
07016079.wav,Oriel College clock striking eleven o'clock.,25,,EC36J,"Oriel College Clock, Oxford",2,3.0,clock,3186.9140625,1033.59375,1076.66015625,3186.9140625
07016063.wav,Trinity College clock striking quarter to the hour.,14,,EC36G,"Trinity College Clock, Oxford",3,3.0,clock,4177.44140625,2540.91796875,2971.58203125,4177.44140625
07016048.wav,"Clock of the University Church of St Mary the Virgin, Oxford striking quarter to the hour.",18,,EC36E,"University Of St. Mary The Virgin Church Clock, Oxford",7,3.0,clock,3143.84765625,1033.59375,1851.85546875,3143.84765625
07016062.wav,Trinity College clock striking half past the hour.,10,,EC36G,"Trinity College Clock, Oxford",2,3.0,clock,3962.109375,2067.1875,2928.515625,3962.109375
07016060.wav,"Clock of the University Church of St Mary the Virgin, Oxford striking twelve o'clock.",62,,EC36F,"University Of St. Mary The Virgin Church Clock, Oxford",9,3.0,clock,2842.3828125,1205.859375,1894.921875,2842.3828125
07016050.wav,"Clock of the University Church of St Mary the Virgin, Oxford striking two o'clock.",33,,EC36E,"University Of St. Mary The Virgin Church Clock, Oxford",9,3.0,clock,2842.3828125,1205.859375,1894.921875,2842.3828125
07016051.wav,"Clock of the University Church of St Mary the Virgin, Oxford striking three o'clock.",36,,EC36E,"University Of St. Mary The Virgin Church Clock, Oxford",10,3.0,clock,2885.44921875,1205.859375,1894.921875,2885.44921875
07016052.wav,"Clock of the University Church of St Mary the Virgin, Oxford striking four o'clock.",39,,EC36F,"University Of St. Mary The Virgin Church Clock, Oxford",1,3.0,clock,2799.31640625,1205.859375,1894.921875,2799.31640625
07016053.wav,"Clock of the University Church of St Mary the Virgin, Oxford striking five o'clock.",41,,EC36F,"University Of St. Mary The Virgin Church Clock, Oxford",2,3.0,clock,2842.3828125,1205.859375,1894.921875,2842.3828125
07016054.wav,"Clock of the University Church of St Mary the Virgin, Oxford striking six o'clock.",44,,EC36F,"University Of St. Mary The Virgin Church Clock, Oxford",3,3.0,clock,2799.31640625,1205.859375,1894.921875,2799.31640625
07016055.wav,"Clock of the University Church of St Mary the Virgin, Oxford striking seven o'clock.",48,,EC36F,"University Of St. Mary The Virgin Church Clock, Oxford",4,3.0,clock,2842.3828125,1205.859375,1894.921875,2842.3828125
07016056.wav,"Clock of the University Church of St Mary the Virgin, Oxford striking eight o'clock.",50,,EC36F,"University Of St. Mary The Virgin Church Clock, Oxford",5,3.0,clock,2842.3828125,1205.859375,1894.921875,2842.3828125
07016057.wav,"Clock of the University Church of St Mary the Virgin, Oxford striking nine o'clock.",52,,EC36F,"University Of St. Mary The Virgin Church Clock, Oxford",6,3.0,clock,2842.3828125,1205.859375,1894.921875,2842.3828125
07016058.wav,"Clock of the University Church of St Mary the Virgin, Oxford striking ten o'clock.",56,,EC36F,"University Of St. Mary The Virgin Church Clock, Oxford",7,3.0,clock,2842.3828125,1205.859375,1894.921875,2842.3828125
07016059.wav,"Clock of the University Church of St Mary the Virgin, Oxford striking eleven o'clock.",59,,EC36F,"University Of St. Mary The Virgin Church Clock, Oxford",8,3.0,clock,2799.31640625,1205.859375,1894.921875,2799.31640625
07022028.wav,Domestic clock striking one o'clock. (Domestic clock with bell.),7,,EC48C,Domestic Clock (Bell),4,3.0,clock,8957.8125,5727.83203125,5770.8984375,8957.8125
07022030.wav,Domestic clock striking three o'clock. (Domestic clock with bell.),11,,EC48C,Domestic Clock (Bell),6,3.0,clock,9000.87890625,5727.83203125,7235.15625,9000.87890625
07022031.wav,Domestic clock striking four o'clock. (Domestic clock with bell.),13,,EC48C,Domestic Clock (Bell),7,3.0,clock,9000.87890625,5727.83203125,7278.22265625,9000.87890625
07022032.wav,Domestic clock striking five o'clock. (Domestic clock with bell.),14,,EC48C,Domestic Clock (Bell),8,3.0,clock,9043.9453125,7192.08984375,8656.34765625,9043.9453125
07022033.wav,Domestic clock striking six o'clock. (Domestic clock with bell.),15,,EC48C,Domestic Clock (Bell),9,3.0,clock,9043.9453125,7192.08984375,8484.08203125,9043.9453125
07022034.wav,Domestic clock striking seven o'clock. (Domestic clock with bell.),16,,EC48C,Domestic Clock (Bell),10,3.0,clock,9043.9453125,7192.08984375,8268.75,9043.9453125
07022035.wav,Domestic clock striking eight o'clock. (Domestic clock with bell.),18,,EC48C,Domestic Clock (Bell),11,3.0,clock,15245.5078125,7838.0859375,9000.87890625,15245.5078125
07016061.wav,Trinity College clock striking quarter past the hour.,10,,EC36G,"Trinity College Clock, Oxford",1,3.0,clock,3445.3125,2067.1875,2540.91796875,3445.3125
07042238.wav,Domestic chiming clock ticking.,242,,ECD003,Household,8,3.0,clock,17140.4296875,14039.6484375,14384.1796875,17140.4296875
07042239.wav,Domestic alarm clock ticking.,286,,ECD003,Household,9,3.0,clock,2670.1171875,904.39453125,1162.79296875,2670.1171875
07042278.wav,Big Ben chiming & striking 12 o'clock.,84,,ECD014,London,1,3.0,clock,3057.71484375,1205.859375,1808.7890625,3057.71484375
07016016.wav,Merton College clock striking quarter past the hour.,21,,EC36B,"Merton College Clock, Oxford",5,3.0,clock,2756.25,1593.45703125,1981.0546875,2756.25
07016017.wav,Merton College clock striking half past the hour.,27,,EC36B,"Merton College Clock, Oxford",6,3.0,clock,3057.71484375,1679.58984375,2196.38671875,3057.71484375
07016018.wav,Merton College clock striking quarter to the hour.,34,,EC36B,"Merton College Clock, Oxford",7,3.0,clock,2885.44921875,1421.19140625,2411.71875,2885.44921875
07016019.wav,Merton College clock striking one o'clock.,48,,EC36B,"Merton College Clock, Oxford",8,3.0,clock,3229.98046875,1679.58984375,2153.3203125,3229.98046875
07016020.wav,Merton College clock striking two o'clock.,50,,EC36B,"Merton College Clock, Oxford",9,3.0,clock,3229.98046875,1679.58984375,2067.1875,3229.98046875
